Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
28-09-2023,08:02,27-09-2023,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,6.16,USD,6.16,
18-09-2023,19:35,18-09-2023,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,16 EUR",,,,EUR,1279.12,
18-09-2023,19:35,18-09-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.16,EUR,1276.96,
16-09-2023,07:36,15-09-2023,,,Ingreso Cambio de Divisa,,EUR,2.16,EUR,1279.12,
16-09-2023,07:36,15-09-2023,,,Retirada Cambio de Divisa,1.0684,USD,-2.31,USD,0.00,
15-09-2023,07:29,14-09-2023,MICROSOFT CORP,US5949181045,Dividendo,,USD,2.72,USD,2.31,
15-09-2023,07:29,14-09-2023,MICROSOFT CORP,US5949181045,Retención del dividendo,,USD,-0.41,USD,-0.41,
06-09-2023,09:50,05-09-2023,,,Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1.119 EUR,,,,EUR,1276.96,
06-09-2023,09:50,05-09-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-1119.00,EUR,157.96,
05-09-2023,17:09,05-09-2023,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Costes de transacción y/o externos de DEGIRO,,EUR,-1.00,EUR,1276.96,43900a15-5e56-41f0-81d3-3fdc443fed39
05-09-2023,17:09,05-09-2023,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Venta 14 Vanguard S&P 500 UCITS ETF USD@80 EUR (IE00B3XXRP09),,EUR,1120.00,EUR,1277.96,43900a15-5e56-41f0-81d3-3fdc443fed39
23-08-2023,10:20,22-08-2023,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.309,98 EUR",,,,EUR,157.96,
23-08-2023,10:20,22-08-2023,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1309.98,EUR,1467.94,
22-08-2023,20:11,22-08-2023,APPLE INC,US0378331005,Ingreso Cambio de Divisa,1.0826,USD,1416.00,USD,0.00,b983d06d-a456-4917-8cad-263e385b5206
22-08-2023,20:11,22-08-2023,APPLE INC,US0378331005,Retirada Cambio de Divisa,,EUR,-1307.98,EUR,157.96,b983d06d-a456-4917-8cad-263e385b5206
22-08-2023,20:11,22-08-2023,APPLE INC,US0378331005,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1465.94,b983d06d-a456-4917-8cad-263e385b5206
