Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
08-07-2025,16:57,08-07-2025,SALESFORCE.COM,US79466L3024,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"487,57",4165164d-3909-4c64-9660-c17a1c6251ee
08-07-2025,16:57,08-07-2025,SALESFORCE.COM,US79466L3024,"Compra 2 Salesforce.com@275,51 USD (US79466L3024)",,USD,"-551,02",USD,"-551,02",4165164d-3909-4c64-9660-c17a1c6251ee
07-07-2025,17:50,07-07-2025,,,flatex Deposit,,EUR,"400,00",EUR,"489,57",
07-07-2025,04:20,07-07-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 0,05 EUR",,,,EUR,"89,57",
07-07-2025,04:20,07-07-2025,,,Degiro Cash Sweep Transfer,,EUR,"-0,05",EUR,"89,52",
05-07-2025,22:12,30-06-2025,,,Flatex Interest Income,,EUR,"0,00",EUR,"89,57",
05-07-2025,06:42,04-07-2025,,,Ingreso Cambio de Divisa,,EUR,"0,05",EUR,"89,57",
05-07-2025,06:42,04-07-2025,,,Retirada Cambio de Divisa,"1,1808",USD,"-0,06",USD,"0,00",
04-07-2025,11:01,04-07-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 10,55 EUR",,,,EUR,"89,52",
04-07-2025,11:01,04-07-2025,,,Degiro Cash Sweep Transfer,,EUR,"-10,55",EUR,"78,97",
04-07-2025,07:56,03-07-2025,,,Ingreso Cambio de Divisa,,EUR,"10,55",EUR,"89,52",
04-07-2025,07:56,03-07-2025,,,Retirada Cambio de Divisa,"1,1787",USD,"-12,44",USD,"0,06",
04-07-2025,07:49,03-07-2025,NVIDIA CORP,US67066G1040,Retención del dividendo,,USD,"-0,01",USD,"12,50",
04-07-2025,07:47,03-07-2025,NVIDIA CORP,US67066G1040,Dividendo,,USD,"0,07",USD,"12,51",
03-07-2025,08:13,03-07-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 17,55 EUR",,,,EUR,"78,97",
03-07-2025,08:13,03-07-2025,,,Degiro Cash Sweep Transfer,,EUR,"-17,55",EUR,"61,42",
03-07-2025,07:32,02-07-2025,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,"3,76",USD,"12,44",
03-07-2025,07:26,02-07-2025,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"8,68",USD,"8,68",
03-07-2025,06:32,02-07-2025,,,Ingreso Cambio de Divisa,,EUR,"17,55",EUR,"78,97",
03-07-2025,06:32,02-07-2025,,,Retirada Cambio de Divisa,"1,1829",USD,"-20,76",USD,"0,00",
02-07-2025,07:41,01-07-2025,SPDR S&P US DIVIDEND ARISTOCRATS ETF,IE00B6YX5D40,Dividendo,,USD,"5,15",USD,"20,76",
02-07-2025,07:29,01-07-2025,COCA-COLA,US1912161007,Dividendo,,USD,"18,36",USD,"15,61",
02-07-2025,07:28,01-07-2025,COCA-COLA,US1912161007,Retención del dividendo,,USD,"-2,75",USD,"-2,75",
20-06-2025,08:32,20-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 16,4 EUR",,,,EUR,"61,42",
20-06-2025,08:32,20-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-16,40",EUR,"45,02",
20-06-2025,07:11,19-06-2025,TELEFONICA SA,ES0178430E18,Dividendo,,EUR,"20,25",EUR,"61,42",
20-06-2025,07:11,19-06-2025,TELEFONICA SA,ES0178430E18,Retención del dividendo,,EUR,"-3,85",EUR,"41,17",
18-06-2025,07:53,18-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 1,24 EUR",,,,EUR,"45,02",
18-06-2025,07:53,18-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-1,24",EUR,"43,78",
18-06-2025,06:57,17-06-2025,,,Ingreso Cambio de Divisa,,EUR,"1,24",EUR,"45,02",
18-06-2025,06:57,17-06-2025,,,Retirada Cambio de Divisa,"1,1508",USD,"-1,43",USD,"0,00",
17-06-2025,07:26,16-06-2025,ALPHABET INC CLASS C,US02079K1079,Dividendo,,USD,"1,68",USD,"1,43",
17-06-2025,07:26,16-06-2025,ALPHABET INC CLASS C,US02079K1079,Retención del dividendo,,USD,"-0,25",USD,"-0,25",
16-06-2025,04:06,16-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,44 EUR",,,,EUR,"43,78",
16-06-2025,04:06,16-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-2,44",EUR,"41,34",
14-06-2025,06:41,13-06-2025,,,Ingreso Cambio de Divisa,,EUR,"2,44",EUR,"43,78",
14-06-2025,06:41,13-06-2025,,,Retirada Cambio de Divisa,"1,1578",USD,"-2,82",USD,"0,00",
13-06-2025,07:29,12-06-2025,MICROSOFT CORP,US5949181045,Dividendo,,USD,"3,32",USD,"2,82",
13-06-2025,07:29,12-06-2025,MICROSOFT CORP,US5949181045,Retención del dividendo,,USD,"-0,50",USD,"-0,50",
12-06-2025,07:47,12-06-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,7 EUR",,,,EUR,"41,34",
12-06-2025,07:47,12-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-8,70",EUR,"32,64",
12-06-2025,06:39,11-06-2025,,,Ingreso Cambio de Divisa,,EUR,"8,70",EUR,"41,34",
12-06-2025,06:39,11-06-2025,,,Retirada Cambio de Divisa,"1,1516",USD,"-10,02",USD,"0,00",
11-06-2025,07:32,10-06-2025,EXXONMOBIL CORP,US30231G1022,Dividendo,,USD,"4,95",USD,"10,02",
11-06-2025,07:31,10-06-2025,EXXONMOBIL CORP,US30231G1022,Retención del dividendo,,USD,"-0,74",USD,"5,07",
11-06-2025,07:29,10-06-2025,CHEVRON CORP,US1667641005,Dividendo,,USD,"6,84",USD,"5,81",
11-06-2025,07:28,10-06-2025,CHEVRON CORP,US1667641005,Retención del dividendo,,USD,"-1,03",USD,"-1,03",
04-06-2025,07:43,04-06-2025,,,Degiro Cash Sweep Transfer,,EUR,"-4,39",EUR,"32,64",
