Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
13-01-2025,07:15,10-01-2025,ALTRIA GROUP INC.,US02209S1033,Retención del dividendo,,USD,-1.68,USD,-1.68,
11-01-2025,06:51,10-01-2025,,,Ingreso Cambio de Divisa,,EUR,5.37,EUR,30.26,
11-01-2025,06:51,10-01-2025,,,Retirada Cambio de Divisa,1.0270,USD,-5.52,USD,0.00,
10-01-2025,20:01,10-01-2025,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,6.67,EUR,24.89,
10-01-2025,20:01,10-01-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 6,67 EUR",,,,EUR,18.22,
10-01-2025,15:30,10-01-2025,NVIDIA CORP,US67066G1040,Ingreso Cambio de Divisa,1.0234,USD,412.44,USD,5.52,d21f1d05-b55c-49be-9a95-98329302157b
10-01-2025,15:30,10-01-2025,NVIDIA CORP,US67066G1040,Retirada Cambio de Divisa,,EUR,-403.00,EUR,24.89,d21f1d05-b55c-49be-9a95-98329302157b
10-01-2025,15:30,10-01-2025,NVIDIA CORP,US67066G1040,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,427.89,d21f1d05-b55c-49be-9a95-98329302157b
10-01-2025,15:30,10-01-2025,NVIDIA CORP,US67066G1040,"Compra 3 NVIDIA Corp@137,48 USD (US67066G1040)",,USD,-412.44,USD,-406.92,d21f1d05-b55c-49be-9a95-98329302157b
10-01-2025,15:30,10-01-2025,UBER TECHNOLOGIES INC,US90353T1007,Ingreso Cambio de Divisa,1.0234,USD,191.88,USD,5.52,fb290b49-14fc-4308-adc4-0ea03fa930d6
10-01-2025,15:30,10-01-2025,UBER TECHNOLOGIES INC,US90353T1007,Retirada Cambio de Divisa,,EUR,-187.49,EUR,429.89,fb290b49-14fc-4308-adc4-0ea03fa930d6
10-01-2025,15:30,10-01-2025,UBER TECHNOLOGIES INC,US90353T1007,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,617.38,fb290b49-14fc-4308-adc4-0ea03fa930d6
10-01-2025,15:30,10-01-2025,UBER TECHNOLOGIES INC,US90353T1007,"Compra 3 Uber Technologies Inc@63,96 USD (US90353T1007)",,USD,-191.88,USD,-186.36,fb290b49-14fc-4308-adc4-0ea03fa930d6
10-01-2025,07:15,09-01-2025,VICI PROPERTIES INC,US9256521090,Dividendo,,USD,6.49,USD,5.52,
10-01-2025,07:15,09-01-2025,VICI PROPERTIES INC,US9256521090,Retención del dividendo,,USD,-0.97,USD,-0.97,
09-01-2025,13:15,08-01-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 6,67 EUR",,,,EUR,619.38,
09-01-2025,13:15,08-01-2025,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-6.67,EUR,612.71,
09-01-2025,09:10,09-01-2025,,,flatex Deposit,,EUR,600.00,EUR,619.38,
09-01-2025,08:21,02-01-2025,,,Flatex Interest Income,,EUR,0.00,EUR,19.38,
08-01-2025,19:00,08-01-2025,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-6.67,EUR,19.38,
08-01-2025,19:00,08-01-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 6,67 EUR",,,,EUR,26.05,
08-01-2025,06:45,07-01-2025,,,Ingreso Cambio de Divisa,,EUR,6.67,EUR,19.38,
08-01-2025,06:45,07-01-2025,,,Retirada Cambio de Divisa,1.0366,USD,-6.91,USD,0.00,
07-01-2025,07:04,06-01-2025,PEPSICO INC,US7134481081,Dividendo,,USD,8.13,USD,6.91,
07-01-2025,07:04,06-01-2025,PEPSICO INC,US7134481081,Retención del dividendo,,USD,-1.22,USD,-1.22,
06-01-2025,23:15,03-01-2025,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,647.29,EUR,12.71,
06-01-2025,23:15,03-01-2025,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 647,29 EUR",,,,EUR,-634.58,
03-01-2025,20:01,03-01-2025,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,11 EUR",,,,EUR,12.71,
03-01-2025,20:01,03-01-2025,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-4.11,EUR,8.60,
03-01-2025,06:53,02-01-2025,,,Ingreso Cambio de Divisa,,EUR,4.11,EUR,12.71,
03-01-2025,06:53,02-01-2025,,,Retirada Cambio de Divisa,1.0290,USD,-4.23,USD,0.00,
02-01-2025,09:00,02-01-2025,BANCO DE SABADELL,ES0113860A34,Spanish Transaction Tax,,EUR,-0.65,EUR,8.60,6b7c0312-6420-44f4-b727-66c767227deb
02-01-2025,09:00,02-01-2025,BANCO DE SABADELL,ES0113860A34,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,9.25,6b7c0312-6420-44f4-b727-66c767227deb
02-01-2025,09:00,02-01-2025,BANCO DE SABADELL,ES0113860A34,"Compra 175 Banco de Sabadell@1,87 EUR (ES0113860A34)",,EUR,-327.25,EUR,11.25,6b7c0312-6420-44f4-b727-66c767227deb
02-01-2025,09:00,02-01-2025,BANCO SANTANDER,ES0113900J37,Spanish Transaction Tax,,EUR,-0.64,EUR,338.50,24e277fb-b896-487a-89ec-da3377cb20fd
02-01-2025,09:00,02-01-2025,BANCO SANTANDER,ES0113900J37,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,339.14,24e277fb-b896-487a-89ec-da3377cb20fd
02-01-2025,09:00,02-01-2025,BANCO SANTANDER,ES0113900J37,"Compra 72 Banco Santander@4,45 EUR (ES0113900J37)",,EUR,-320.40,EUR,341.14,24e277fb-b896-487a-89ec-da3377cb20fd
02-01-2025,07:18,31-12-2024,SPDR S&P US DIVIDEND ARISTOCRATS ETF,IE00B6YX5D40,Dividendo,,USD,4.23,USD,4.23,
