Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
19-08-2024,19:01,19-08-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.12,EUR,20.09,
17-08-2024,06:54,16-08-2024,,,Ingreso Cambio de Divisa,,EUR,2.12,EUR,22.21,
17-08-2024,06:54,16-08-2024,,,Retirada Cambio de Divisa,1.1054,USD,-2.34,USD,0.00,
16-08-2024,07:50,15-08-2024,APPLE INC,US0378331005,Retención del dividendo,,USD,-0.41,USD,2.34,
16-08-2024,07:50,15-08-2024,APPLE INC,US0378331005,Dividendo,,USD,2.75,USD,2.75,
14-08-2024,10:46,12-08-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 619,15 EUR",,,,EUR,20.09,
14-08-2024,10:46,12-08-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,619.15,EUR,639.24,
12-08-2024,16:43,12-08-2024,AMAZON.COM INC.,US0231351067,Ingreso Cambio de Divisa,1.0901,USD,672.74,USD,0.00,26efc631-827c-4736-9569-27cee3741dfb
12-08-2024,16:43,12-08-2024,AMAZON.COM INC.,US0231351067,Retirada Cambio de Divisa,,EUR,-617.15,EUR,20.09,26efc631-827c-4736-9569-27cee3741dfb
12-08-2024,16:43,12-08-2024,AMAZON.COM INC.,US0231351067,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,637.24,26efc631-827c-4736-9569-27cee3741dfb
12-08-2024,16:43,12-08-2024,AMAZON.COM INC.,US0231351067,"Compra 4 Amazon.com Inc.@168,185 USD (US0231351067)",,USD,-672.74,USD,-672.74,26efc631-827c-4736-9569-27cee3741dfb
12-08-2024,14:12,12-08-2024,,,flatex Deposit,,EUR,600.00,EUR,639.24,
31-07-2024,12:30,30-07-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 976,84 EUR",,,,EUR,39.24,
31-07-2024,12:30,30-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,976.84,EUR,1016.08,
30-07-2024,15:30,30-07-2024,VISA INC,US92826C8394,Ingreso Cambio de Divisa,1.0787,USD,1051.56,USD,0.00,8dec024c-c4b3-4dea-ac92-dcc3d2e61c6a
30-07-2024,15:30,30-07-2024,VISA INC,US92826C8394,Retirada Cambio de Divisa,,EUR,-974.84,EUR,39.24,8dec024c-c4b3-4dea-ac92-dcc3d2e61c6a
30-07-2024,15:30,30-07-2024,VISA INC,US92826C8394,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1014.08,8dec024c-c4b3-4dea-ac92-dcc3d2e61c6a
30-07-2024,15:30,30-07-2024,VISA INC,US92826C8394,"Compra 4 Visa Inc@262,89 USD (US92826C8394)",,USD,-1051.56,USD,-1051.56,8dec024c-c4b3-4dea-ac92-dcc3d2e61c6a
30-07-2024,09:40,30-07-2024,,,flatex Deposit,,EUR,1000.00,EUR,1016.08,
16-07-2024,19:00,16-07-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 630,57 EUR",,,,EUR,16.08,
16-07-2024,19:00,16-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,630.57,EUR,646.65,
16-07-2024,10:45,15-07-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 573,59 EUR",,,,EUR,16.08,
16-07-2024,10:45,15-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-573.59,EUR,-557.51,
16-07-2024,09:00,16-07-2024,CAIXABANK SA,ES0140609019,Spanish Transaction Tax,,EUR,-0.62,EUR,16.08,874fcc1e-0f23-4049-8d5f-5485494fd39b
16-07-2024,09:00,16-07-2024,CAIXABANK SA,ES0140609019,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,16.70,874fcc1e-0f23-4049-8d5f-5485494fd39b
16-07-2024,09:00,16-07-2024,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Spanish Transaction Tax,,EUR,-0.63,EUR,18.70,3580fe9e-6721-4f4d-9552-b774c6befe32
16-07-2024,09:00,16-07-2024,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,19.33,3580fe9e-6721-4f4d-9552-b774c6befe32
16-07-2024,09:00,16-07-2024,CAIXABANK SA,ES0140609019,"Compra 60 CaixaBank SA@5,206 EUR (ES0140609019)",,EUR,-312.36,EUR,21.33,874fcc1e-0f23-4049-8d5f-5485494fd39b
16-07-2024,09:00,16-07-2024,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,"Compra 32 Banco Bilbao Vizcaya Argentaria@9,78 EUR (ES0113211835)",,EUR,-312.96,EUR,333.69,3580fe9e-6721-4f4d-9552-b774c6befe32
15-07-2024,19:38,15-07-2024,KROGER CO,US5010441013,Retirada Cambio de Divisa,1.0921,USD,-628.62,USD,0.00,a3cc14e7-a260-4397-bcb8-ad24e1d23267
15-07-2024,19:38,15-07-2024,KROGER CO,US5010441013,Ingreso Cambio de Divisa,,EUR,575.59,EUR,646.65,a3cc14e7-a260-4397-bcb8-ad24e1d23267
15-07-2024,19:38,15-07-2024,KROGER CO,US5010441013,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,71.06,a3cc14e7-a260-4397-bcb8-ad24e1d23267
15-07-2024,19:38,15-07-2024,KROGER CO,US5010441013,"Venta 12 Kroger Co@52,385 USD (US5010441013)",,USD,628.62,USD,628.62,a3cc14e7-a260-4397-bcb8-ad24e1d23267
06-07-2024,13:30,30-06-2024,,,Flatex Interest Income,,EUR,0.00,EUR,73.06,
04-07-2024,16:45,04-07-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,74 EUR",,,,EUR,73.06,
04-07-2024,16:45,04-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-4.74,EUR,68.32,
04-07-2024,12:46,03-07-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 9,57 EUR",,,,EUR,73.06,
04-07-2024,12:46,03-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-9.57,EUR,63.49,
04-07-2024,07:01,03-07-2024,,,Ingreso Cambio de Divisa,,EUR,4.74,EUR,73.06,
04-07-2024,07:01,03-07-2024,,,Retirada Cambio de Divisa,1.0813,USD,-5.13,USD,0.00,
03-07-2024,07:32,02-07-2024,,,Ingreso Cambio de Divisa,,EUR,9.57,EUR,68.32,
03-07-2024,07:32,02-07-2024,,,Retirada Cambio de Divisa,1.0773,USD,-10.31,USD,5.13,
03-07-2024,07:04,02-07-2024,SPDR S&P US DIVIDEND ARISTOCRATS ETF,IE00B6YX5D40,Dividendo,,USD,5.13,USD,15.44,
02-07-2024,17:47,02-07-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,53 EUR",,,,EUR,58.75,
02-07-2024,17:47,02-07-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-8.53,EUR,50.22,
02-07-2024,07:36,01-07-2024,,,Ingreso Cambio de Divisa,,EUR,8.53,EUR,58.75,
02-07-2024,07:36,01-07-2024,,,Retirada Cambio de Divisa,1.0767,USD,-9.18,USD,10.31,
02-07-2024,07:07,01-07-2024,COCA-COLA,US1912161007,Dividendo,,USD,12.13,USD,19.49,
02-07-2024,07:07,01-07-2024,COCA-COLA,US1912161007,Retención del dividendo,,USD,-1.82,USD,7.36,
01-07-2024,08:05,28-06-2024,KRAFT HEINZ CO,US5007541064,Dividendo,,USD,10.80,USD,9.18,
01-07-2024,08:05,28-06-2024,KRAFT HEINZ CO,US5007541064,Retención del dividendo,,USD,-1.62,USD,-1.62,
28-06-2024,20:32,28-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,17 EUR",,,,EUR,50.22,
28-06-2024,20:32,28-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.17,EUR,48.05,
28-06-2024,08:30,27-06-2024,,,Ingreso Cambio de Divisa,,EUR,2.17,EUR,50.22,
28-06-2024,08:30,27-06-2024,,,Retirada Cambio de Divisa,1.0731,USD,-2.33,USD,0.00,
27-06-2024,18:16,27-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 5,16 EUR",,,,EUR,48.05,
27-06-2024,18:16,27-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-5.16,EUR,42.89,
27-06-2024,07:55,26-06-2024,,,Ingreso Cambio de Divisa,,EUR,5.16,EUR,48.05,
27-06-2024,07:55,26-06-2024,,,Retirada Cambio de Divisa,1.0707,USD,-5.52,USD,2.33,
27-06-2024,07:34,26-06-2024,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,2.33,USD,7.85,
27-06-2024,06:15,26-06-2024,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,5.52,USD,5.52,
21-06-2024,17:00,21-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 16,4 EUR",,,,EUR,42.89,
21-06-2024,17:00,21-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-16.40,EUR,26.49,
21-06-2024,07:30,20-06-2024,TELEFONICA SA,ES0178430E18,Retención del dividendo,,EUR,-3.85,EUR,42.89,
21-06-2024,07:30,20-06-2024,TELEFONICA SA,ES0178430E18,Dividendo,,EUR,20.25,EUR,46.74,
19-06-2024,23:45,19-06-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 610,71 EUR",,,,EUR,26.49,
19-06-2024,23:45,19-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,610.71,EUR,637.20,
19-06-2024,11:16,19-06-2024,ISHARES S&P 500 INF TECH SECTOR UCITS,IE00B3WJKG14,Costes de transacción y/o externos de DEGIRO,,EUR,-1.00,EUR,26.49,e5cf63b8-f33f-4f83-b842-b0b54dfb2854
19-06-2024,11:16,19-06-2024,ISHARES S&P 500 INF TECH SECTOR UCITS,IE00B3WJKG14,"Compra 20 iShares S&P 500 Inf Tech Sector UCITS ETF USD Acc@30,58 EUR (IE00B3WJKG14)",,EUR,-611.60,EUR,27.49,e5cf63b8-f33f-4f83-b842-b0b54dfb2854
19-06-2024,06:46,18-06-2024,,,Ingreso Cambio de Divisa,,EUR,1.89,EUR,639.09,
19-06-2024,06:46,18-06-2024,,,Retirada Cambio de Divisa,1.0767,USD,-2.04,USD,0.00,
18-06-2024,18:46,18-06-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 2,38 EUR",,,,EUR,637.20,
18-06-2024,18:46,18-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,2.38,EUR,639.58,
18-06-2024,12:46,17-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,38 EUR",,,,EUR,637.20,
18-06-2024,12:46,17-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.38,EUR,634.82,
18-06-2024,09:20,18-06-2024,,,flatex Deposit,,EUR,600.00,EUR,637.20,
18-06-2024,07:34,17-06-2024,ALPHABET INC CLASS C,US02079K1079,Dividendo,,USD,2.40,USD,2.04,
18-06-2024,07:34,17-06-2024,ALPHABET INC CLASS C,US02079K1079,Retención del dividendo,,USD,-0.36,USD,-0.36,
18-06-2024,03:31,17-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.38,EUR,37.20,
18-06-2024,03:31,17-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,38 EUR",,,,EUR,39.58,
15-06-2024,06:46,14-06-2024,,,Ingreso Cambio de Divisa,,EUR,2.38,EUR,37.20,
15-06-2024,06:46,14-06-2024,,,Retirada Cambio de Divisa,1.0730,USD,-2.55,USD,0.00,
14-06-2024,07:27,13-06-2024,MICROSOFT CORP,US5949181045,Dividendo,,USD,3.00,USD,2.55,
14-06-2024,07:27,13-06-2024,MICROSOFT CORP,US5949181045,Retención del dividendo,,USD,-0.45,USD,-0.45,
12-06-2024,17:15,12-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,9 EUR",,,,EUR,34.82,
12-06-2024,17:15,12-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-8.90,EUR,25.92,
12-06-2024,07:06,11-06-2024,,,Ingreso Cambio de Divisa,,EUR,8.90,EUR,34.82,
12-06-2024,07:06,11-06-2024,,,Retirada Cambio de Divisa,1.0768,USD,-9.58,USD,0.00,
11-06-2024,07:34,10-06-2024,EXXONMOBIL CORP,US30231G1022,Retención del dividendo,,USD,-0.71,USD,9.58,
11-06-2024,07:34,10-06-2024,EXXONMOBIL CORP,US30231G1022,Dividendo,,USD,4.75,USD,10.29,
11-06-2024,07:26,10-06-2024,CHEVRON CORP,US1667641005,Dividendo,,USD,6.52,USD,5.54,
11-06-2024,07:26,10-06-2024,CHEVRON CORP,US1667641005,Retención del dividendo,,USD,-0.98,USD,-0.98,
06-06-2024,18:16,06-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,52 EUR",,,,EUR,25.92,
06-06-2024,18:16,06-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-3.52,EUR,22.40,
05-06-2024,06:59,04-06-2024,,,Ingreso Cambio de Divisa,,EUR,3.52,EUR,25.92,
05-06-2024,06:59,04-06-2024,,,Retirada Cambio de Divisa,1.0906,USD,-3.84,USD,0.00,
04-06-2024,16:45,04-06-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,43 EUR",,,,EUR,22.40,
04-06-2024,16:45,04-06-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-4.43,EUR,17.97,
04-06-2024,07:35,03-06-2024,KROGER CO,US5010441013,Dividendo,,USD,3.48,USD,3.84,
04-06-2024,07:35,03-06-2024,KROGER CO,US5010441013,Retención del dividendo,,USD,-0.52,USD,0.36,
04-06-2024,07:13,03-06-2024,VISA INC,US92826C8394,Retención del dividendo,,USD,-0.16,USD,0.88,
04-06-2024,07:13,03-06-2024,VISA INC,US92826C8394,Dividendo,,USD,1.04,USD,1.04,
04-06-2024,06:53,03-06-2024,,,Ingreso Cambio de Divisa,,EUR,4.43,EUR,22.40,
04-06-2024,06:53,03-06-2024,,,Retirada Cambio de Divisa,1.0931,USD,-4.84,USD,0.00,
03-06-2024,07:36,31-05-2024,STARBUCKS,US8552441094,Retención del dividendo,,USD,-0.86,USD,4.84,
03-06-2024,07:36,31-05-2024,STARBUCKS,US8552441094,Dividendo,,USD,5.70,USD,5.70,
22-05-2024,10:30,21-05-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 1.028,79 EUR",,,,EUR,17.97,
22-05-2024,10:30,21-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,1028.79,EUR,1046.76,
21-05-2024,15:30,21-05-2024,VISA INC,US92826C8394,Ingreso Cambio de Divisa,1.0830,USD,1112.00,USD,0.00,52be6721-7d3c-46a0-b84d-3344eabc5074
21-05-2024,15:30,21-05-2024,VISA INC,US92826C8394,Retirada Cambio de Divisa,,EUR,-1026.79,EUR,17.97,52be6721-7d3c-46a0-b84d-3344eabc5074
21-05-2024,15:30,21-05-2024,VISA INC,US92826C8394,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,1044.76,52be6721-7d3c-46a0-b84d-3344eabc5074
21-05-2024,15:30,21-05-2024,VISA INC,US92826C8394,Compra 4 Visa Inc@278 USD (US92826C8394),,USD,-1112.00,USD,-1112.00,52be6721-7d3c-46a0-b84d-3344eabc5074
21-05-2024,09:10,21-05-2024,,,flatex Deposit,,EUR,1000.00,EUR,1046.76,
20-05-2024,17:16,20-05-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,15 EUR",,,,EUR,46.76,
20-05-2024,17:16,20-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.15,EUR,44.61,
18-05-2024,07:29,17-05-2024,,,Ingreso Cambio de Divisa,,EUR,2.15,EUR,46.76,
18-05-2024,07:29,17-05-2024,,,Retirada Cambio de Divisa,1.0897,USD,-2.34,USD,0.00,
17-05-2024,07:40,16-05-2024,APPLE INC,US0378331005,Retención del dividendo,,USD,-0.41,USD,2.34,
17-05-2024,07:40,16-05-2024,APPLE INC,US0378331005,Dividendo,,USD,2.75,USD,2.75,
07-05-2024,21:45,07-05-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 5,78 EUR",,,,EUR,44.61,
07-05-2024,21:45,07-05-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-5.78,EUR,38.83,
07-05-2024,14:09,02-05-2024,BANCO SANTANDER,ES0113900J37,Dividendo,,EUR,7.13,EUR,44.61,
07-05-2024,14:09,02-05-2024,BANCO SANTANDER,ES0113900J37,Retención del dividendo,,EUR,-1.35,EUR,37.48,
23-04-2024,11:45,22-04-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 668,87 EUR",,,,EUR,38.83,
23-04-2024,11:45,22-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,668.87,EUR,707.70,
22-04-2024,16:07,22-04-2024,AMAZON.COM INC.,US0231351067,Ingreso Cambio de Divisa,1.0610,USD,707.58,USD,0.00,63303698-d131-4c53-9c00-5c7b4a248875
22-04-2024,16:07,22-04-2024,AMAZON.COM INC.,US0231351067,Retirada Cambio de Divisa,,EUR,-666.87,EUR,38.83,63303698-d131-4c53-9c00-5c7b4a248875
22-04-2024,16:07,22-04-2024,AMAZON.COM INC.,US0231351067,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,705.70,63303698-d131-4c53-9c00-5c7b4a248875
22-04-2024,16:07,22-04-2024,AMAZON.COM INC.,US0231351067,"Compra 4 Amazon.com Inc.@176,895 USD (US0231351067)",,USD,-707.58,USD,-707.58,63303698-d131-4c53-9c00-5c7b4a248875
22-04-2024,09:10,22-04-2024,,,flatex Deposit,,EUR,500.00,EUR,707.70,
11-04-2024,17:45,11-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 18,95 EUR",,,,EUR,207.70,
11-04-2024,17:45,11-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-18.95,EUR,188.75,
11-04-2024,07:42,10-04-2024,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Retención del dividendo,,EUR,-4.45,EUR,207.70,
11-04-2024,07:42,10-04-2024,BANCO BILBAO VIZCAYA ARGENTARIA,ES0113211835,Dividendo,,EUR,23.40,EUR,212.15,
07-04-2024,05:10,31-03-2024,,,Flatex Interest Income,,EUR,0.00,EUR,188.75,
05-04-2024,18:15,05-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 34,92 EUR",,,,EUR,188.75,
05-04-2024,18:15,05-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-34.92,EUR,153.83,
05-04-2024,05:53,03-04-2024,CAIXABANK SA,ES0140609019,Dividendo,,EUR,43.11,EUR,188.75,
05-04-2024,05:53,03-04-2024,CAIXABANK SA,ES0140609019,Retención del dividendo,,EUR,-8.19,EUR,145.64,
04-04-2024,23:02,03-04-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 18,05 EUR",,,,EUR,153.83,
04-04-2024,23:02,03-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-18.05,EUR,135.78,
03-04-2024,21:15,02-04-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 514,6 EUR",,,,EUR,153.83,
03-04-2024,21:15,02-04-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,514.60,EUR,668.43,
03-04-2024,07:25,02-04-2024,,,Ingreso Cambio de Divisa,,EUR,18.05,EUR,153.83,
03-04-2024,07:25,02-04-2024,,,Retirada Cambio de Divisa,1.0797,USD,-19.49,USD,0.00,
02-04-2024,08:08,01-04-2024,COCA-COLA,US1912161007,Retención del dividendo,,USD,-1.82,USD,19.49,
02-04-2024,08:08,01-04-2024,COCA-COLA,US1912161007,Dividendo,,USD,12.13,USD,21.31,
02-04-2024,07:46,01-04-2024,KRAFT HEINZ CO,US5007541064,Retención del dividendo,,USD,-1.62,USD,9.18,
02-04-2024,07:46,01-04-2024,KRAFT HEINZ CO,US5007541064,Dividendo,,USD,10.80,USD,10.80,
29-03-2024,07:51,28-03-2024,,,Ingreso Cambio de Divisa,,EUR,5.00,EUR,135.78,
29-03-2024,07:51,28-03-2024,,,Retirada Cambio de Divisa,1.0816,USD,-5.41,USD,0.00,
28-03-2024,19:15,28-03-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 3,74 EUR",,,,EUR,130.78,
28-03-2024,19:15,28-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-3.74,EUR,127.04,
28-03-2024,17:47,28-03-2024,VISA INC,US92826C8394,Ingreso Cambio de Divisa,1.0777,USD,557.82,USD,5.41,c5e4b865-87e0-4ac7-9442-c25e47bb3cab
28-03-2024,17:47,28-03-2024,VISA INC,US92826C8394,Retirada Cambio de Divisa,,EUR,-517.60,EUR,130.78,c5e4b865-87e0-4ac7-9442-c25e47bb3cab
28-03-2024,17:47,28-03-2024,VISA INC,US92826C8394,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,648.38,c5e4b865-87e0-4ac7-9442-c25e47bb3cab
28-03-2024,17:47,28-03-2024,VISA INC,US92826C8394,"Compra 2 Visa Inc@278,91 USD (US92826C8394)",,USD,-557.82,USD,-552.41,c5e4b865-87e0-4ac7-9442-c25e47bb3cab
28-03-2024,09:10,28-03-2024,,,flatex Deposit,,EUR,600.00,EUR,650.38,
28-03-2024,08:34,27-03-2024,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,2.69,USD,5.41,
28-03-2024,08:19,27-03-2024,VANGUARD S&P 500 UCITS ETF USD,IE00B3XXRP09,Dividendo,,USD,2.72,USD,2.72,
28-03-2024,07:25,27-03-2024,,,Ingreso Cambio de Divisa,,EUR,3.74,EUR,50.38,
28-03-2024,07:25,27-03-2024,,,Retirada Cambio de Divisa,1.0854,USD,-4.06,USD,0.00,
27-03-2024,09:09,26-03-2024,SPDR S&P US DIVIDEND ARISTOCRATS ETF,IE00B6YX5D40,Dividendo,,USD,4.06,USD,4.06,
18-03-2024,18:15,18-03-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,34 EUR",,,,EUR,46.64,
18-03-2024,18:15,18-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.34,EUR,44.30,
16-03-2024,06:41,15-03-2024,,,Ingreso Cambio de Divisa,,EUR,2.34,EUR,46.64,
16-03-2024,06:41,15-03-2024,,,Retirada Cambio de Divisa,1.0916,USD,-2.55,USD,0.00,
15-03-2024,06:47,14-03-2024,MICROSOFT CORP,US5949181045,Retención del dividendo,,USD,-0.45,USD,2.55,
15-03-2024,06:47,14-03-2024,MICROSOFT CORP,US5949181045,Dividendo,,USD,3.00,USD,3.00,
13-03-2024,18:45,13-03-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 8,75 EUR",,,,EUR,44.30,
13-03-2024,18:45,13-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-8.75,EUR,35.55,
13-03-2024,07:06,12-03-2024,,,Ingreso Cambio de Divisa,,EUR,8.75,EUR,44.30,
13-03-2024,07:06,12-03-2024,,,Retirada Cambio de Divisa,1.0954,USD,-9.58,USD,0.00,
12-03-2024,08:09,11-03-2024,CHEVRON CORP,US1667641005,Retención del dividendo,,USD,-0.98,USD,9.58,
12-03-2024,08:09,11-03-2024,CHEVRON CORP,US1667641005,Dividendo,,USD,6.52,USD,10.56,
12-03-2024,07:23,11-03-2024,EXXONMOBIL CORP,US30231G1022,Dividendo,,USD,4.75,USD,4.04,
12-03-2024,07:23,11-03-2024,EXXONMOBIL CORP,US30231G1022,Retención del dividendo,,USD,-0.71,USD,-0.71,
06-03-2024,11:15,05-03-2024,,,"Transferir desde su Cuenta de Efectivo en flatexDEGIRO Bank: 614,73 EUR",,,,EUR,35.55,
06-03-2024,11:15,05-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,614.73,EUR,650.28,
05-03-2024,15:30,05-03-2024,ALPHABET INC CLASS C,US02079K1079,Ingreso Cambio de Divisa,1.0823,USD,663.15,USD,0.00,930b0a60-25ee-4d3f-9f6c-1d5de1cdc0e4
05-03-2024,15:30,05-03-2024,ALPHABET INC CLASS C,US02079K1079,Retirada Cambio de Divisa,,EUR,-612.73,EUR,35.55,930b0a60-25ee-4d3f-9f6c-1d5de1cdc0e4
05-03-2024,15:30,05-03-2024,ALPHABET INC CLASS C,US02079K1079,Costes de transacción y/o externos de DEGIRO,,EUR,-2.00,EUR,648.28,930b0a60-25ee-4d3f-9f6c-1d5de1cdc0e4
05-03-2024,15:30,05-03-2024,ALPHABET INC CLASS C,US02079K1079,"Compra 5 Alphabet Inc Class C@132,63 USD (US02079K1079)",,USD,-663.15,USD,-663.15,930b0a60-25ee-4d3f-9f6c-1d5de1cdc0e4
04-03-2024,20:02,04-03-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 2,72 EUR",,,,EUR,650.28,
04-03-2024,20:02,04-03-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-2.72,EUR,647.56,
04-03-2024,11:41,04-03-2024,,,flatex Deposit,,EUR,600.00,EUR,650.28,
03-03-2024,07:46,01-03-2024,,,Ingreso Cambio de Divisa,,EUR,2.72,EUR,50.28,
03-03-2024,07:46,01-03-2024,,,Retirada Cambio de Divisa,1.0865,USD,-2.96,USD,0.00,
03-03-2024,00:14,01-03-2024,KROGER CO,US5010441013,Dividendo,,USD,3.48,USD,2.96,
03-03-2024,00:14,01-03-2024,KROGER CO,US5010441013,Retención del dividendo,,USD,-0.52,USD,-0.52,
27-02-2024,21:45,27-02-2024,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 4,45 EUR",,,,EUR,47.56,
27-02-2024,21:45,27-02-2024,FLATEX EURO BANKACCOUNT,NLFLATEXACNT,Degiro Cash Sweep Transfer,,EUR,-4.45,EUR,43.11,
