Fecha,Hora,Fecha valor,Producto,ISIN,Descripción,Tipo,Variación,,Saldo,,ID Orden
05-01-2026,16:56,05-01-2026,UBER TECHNOLOGIES INC,US90353T1007,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"602,41",e8a42c22-aa71-4a51-84de-a729290f9bb7
05-01-2026,16:56,05-01-2026,UBER TECHNOLOGIES INC,US90353T1007,Venta 9 Uber Technologies Inc@82 USD (US90353T1007),,USD,"738,00",USD,"738,00",e8a42c22-aa71-4a51-84de-a729290f9bb7
05-01-2026,15:30,05-01-2026,SALESFORCE INC,US79466L3024,Retirada Cambio de Divisa,"1,1708",USD,"-507,24",USD,"0,00",d1d0df81-b740-48c5-b666-bb7db27d03c2
05-01-2026,15:30,05-01-2026,SALESFORCE INC,US79466L3024,Ingreso Cambio de Divisa,,EUR,"433,23",EUR,"604,41",d1d0df81-b740-48c5-b666-bb7db27d03c2
05-01-2026,15:30,05-01-2026,SALESFORCE INC,US79466L3024,Costes de transacción y/o externos de DEGIRO,,EUR,"-2,00",EUR,"171,18",d1d0df81-b740-48c5-b666-bb7db27d03c2
05-01-2026,15:30,05-01-2026,SALESFORCE INC,US79466L3024,"Venta 2 Salesforce Inc@253,62 USD (US79466L3024)",,USD,"507,24",USD,"507,24",d1d0df81-b740-48c5-b666-bb7db27d03c2
05-01-2026,05:02,05-01-2026,,,Degiro Cash Sweep Transfer,,EUR,"-9,56",EUR,"173,18",
05-01-2026,05:02,05-01-2026,,,"Transferir a su Cuenta de Efectivo en flatexDEGIRO Bank: 9,56 EUR",,,,EUR,"182,74",
03-01-2026,07:53,02-01-2026,,,Ingreso Cambio de Divisa,,EUR,"9,56",EUR,"173,18",
03-01-2026,07:53,02-01-2026,,,Retirada Cambio de Divisa,"1,1749",USD,"-11,23",USD,"0,00",
02-01-2026,08:11,31-12-2025,VANGUARD S&P 500 UCITS ETF USD DIS,IE00B3XXRP09,Dividendo,,USD,"3,59",USD,"11,23",
02-01-2026,07:47,31-12-2025,VANGUARD FTSE ALL-WORLD UCITS ETF,IE00B3RBWM25,Dividendo,,USD,"7,64",USD,"7,64",
